name,count,count_2012,names
Frederica,2316,13536.0,Frederica
Vernita,4026,13533.0,Vernita
Gia,10080,13533.0,Gia
Metta,1052,13517.0,Metta
Alysia,8926,13486.0,Alysia
Albertina,1635,13410.0,Albertina
Izora,1109,13401.0,Izora
Lavera,2583,13398.0,Lavera
Donita,5189,13394.0,Donita
Zina,4652,13393.0,Zina
Sina,1556,13361.0,Sina
Renata,7144,13348.0,Renata
Marcela,7322,13293.0,Marcela
Arnetta,3247,13281.0,Arnetta
Ceola,2163,13274.0,Ceola
Breana,10919,13267.0,Breana
Dahlia,6910,13241.0,Dahlia
Lala,1641,13235.0,Lala
Kasandra,9077,13207.0,Kasandra
Noma,1895,13188.0,Noma
Tresa,4841,13183.0,Tresa
Mira,6618,13179.0,Mira
Moira,6440,13061.0,Moira
Rafaela,2932,13052.0,Rafaela
Gregoria,2208,13040.0,Gregoria
Atha,1441,13015.0,Atha
Lorinda,4640,13012.0,Lorinda
Rayna,8306,12931.0,Rayna
Elberta,1750,12925.0,Elberta
Leonia,1557,12923.0,Leonia
Veta,2010,12883.0,Veta
Electa,1173,12882.0,Electa
Maia,10177,12860.0,Maia
Celesta,2075,12846.0,Celesta
Izetta,1623,12834.0,Izetta
Vernetta,3031,12794.0,Vernetta
Delora,2806,12781.0,Delora
Dessa,1615,12775.0,Dessa
Arla,2567,12773.0,Arla
Doretta,2584,12766.0,Doretta
Glendora,2350,12749.0,Glendora
Tamela,7175,12707.0,Tamela
Alethea,4275,12687.0,Alethea
Thomasina,3748,12663.0,Thomasina
Tonja,6990,12663.0,Tonja
Shonda,7444,12653.0,Shonda
Frona,873,12653.0,Frona
Fleta,1332,12632.0,Fleta
Genoveva,2445,12602.0,Genoveva
Tawana,6540,12591.0,Tawana
Chiquita,6216,12568.0,Chiquita
Myrta,956,12559.0,Myrta
Andra,5401,12546.0,Andra
Fredericka,1955,12530.0,Fredericka
Lavenia,1678,12510.0,Lavenia
Thresa,2334,12480.0,Thresa
Domenica,3199,12459.0,Domenica
Honora,1472,12423.0,Honora
Tamia,10742,12404.0,Tamia
Alesia,7153,12396.0,Alesia
Mariela,9667,12391.0,Mariela
Trula,2045,12365.0,Trula
Dorinda,4790,12353.0,Dorinda
Elana,7268,12322.0,Elana
Lakesha,8168,12273.0,Lakesha
Rella,1241,12252.0,Rella
Ula,1547,12228.0,Ula
Joella,3413,12209.0,Joella
Cayla,9866,12171.0,Cayla
Merna,2340,12164.0,Merna
Iliana,9159,12161.0,Iliana
Teena,5741,12113.0,Teena
Mckayla,11033,12103.0,Mckayla
Raina,8424,12071.0,Raina
Alysha,9010,12046.0,Alysha
Parthenia,1359,12032.0,Parthenia
Mozella,1823,12027.0,Mozella
Fonda,4112,12020.0,Fonda
Ardelia,1370,11994.0,Ardelia
Theola,2099,11980.0,Theola
Sarina,7931,11963.0,Sarina
Beula,1183,11929.0,Beula
Nakia,8496,11920.0,Nakia
Creola,1746,11915.0,Creola
Henretta,1286,11873.0,Henretta
Jovita,3212,11848.0,Jovita
Veola,1843,11842.0,Veola
Floretta,2071,11827.0,Floretta
Nana,2274,11810.0,Nana
Kia,7412,11765.0,Kia
Waneta,2455,11764.0,Waneta
Trena,5160,11763.0,Trena
Ronna,4622,11757.0,Ronna
Evalena,1165,11754.0,Evalena
Ayana,9057,11720.0,Ayana
Ximena,11456,11713.0,Ximena
Louetta,1520,11664.0,Louetta
Eartha,2913,11662.0,Eartha
Calla,2580,11658.0,Calla
Adria,5662,11632.0,Adria
Adina,5497,11614.0,Adina
Felipa,2234,11611.0,Felipa
Davina,6694,11592.0,Davina
Irena,1828,11579.0,Irena
Latricia,5611,11559.0,Latricia
Dorthea,2414,11558.0,Dorthea
Jonna,5388,11543.0,Jonna
Kala,7435,11379.0,Kala
Carlota,1885,11368.0,Carlota
Shiela,4408,11367.0,Shiela
Luana,3796,11362.0,Luana
Olympia,2834,11324.0,Olympia
Joetta,3521,11255.0,Joetta
Leandra,6417,11245.0,Leandra
Armida,3018,11243.0,Armida
Vira,1137,11233.0,Vira
Lilliana,9933,11223.0,Lilliana
Sarita,4785,11213.0,Sarita
Alesha,7240,11183.0,Alesha
Isadora,2603,11148.0,Isadora
Lorretta,2707,11135.0,Lorretta
Bula,1034,11123.0,Bula
Nelia,1371,11105.0,Nelia
Edmonia,898,11092.0,Edmonia
Tosha,6712,11091.0,Tosha
Antonina,2486,11081.0,Antonina
Joana,6969,11052.0,Joana
Tatyana,9758,11038.0,Tatyana
Rosena,1366,10960.0,Rosena
Santina,2862,10941.0,Santina
Chanda,6078,10911.0,Chanda
Kisha,6596,10908.0,Kisha
Wava,1727,10895.0,Wava
Simona,3325,10855.0,Simona
Lavonia,1901,10833.0,Lavonia
Bea,1661,10829.0,Bea
Lillia,1924,10822.0,Lillia
Demetra,4054,10726.0,Demetra
Launa,2452,10663.0,Launa
Calista,5620,10652.0,Calista
Janetta,3256,10639.0,Janetta
Corda,567,10629.0,Corda
Candida,3558,10605.0,Candida
Danika,8417,10585.0,Danika
Arminta,776,10583.0,Arminta
Shakira,7879,10577.0,Shakira
Pricilla,4286,10540.0,Pricilla
Velia,2737,10535.0,Velia
Oneida,2227,10483.0,Oneida
Venessa,5648,10466.0,Venessa
Stephania,3045,10458.0,Stephania
Hana,8243,10449.0,Hana
Latosha,6441,10431.0,Latosha
Wanita,2489,10429.0,Wanita
Amira,8850,10426.0,Amira
Buena,987,10426.0,Buena
Otelia,1184,10417.0,Otelia
Lotta,493,10403.0,Lotta
Alia,7752,10381.0,Alia
Johnetta,3200,10352.0,Johnetta
Mireya,7476,10338.0,Mireya
Otha,1403,10296.0,Otha
Jesusa,1892,10284.0,Jesusa
Mellissa,5610,10284.0,Mellissa
Etna,676,10257.0,Etna
Cleda,1392,10231.0,Cleda
Livia,5456,10218.0,Livia
Alexandrea,8068,10201.0,Alexandrea
Jamila,6727,10160.0,Jamila
Osa,647,10150.0,Osa
Marcelina,2874,10127.0,Marcelina
Willetta,1879,10124.0,Willetta
Iesha,7381,10105.0,Iesha
Loula,584,10104.0,Loula
Flavia,1639,10102.0,Flavia
Corrina,5418,10069.0,Corrina
Aja,7367,10023.0,Aja
Minda,1572,9993.0,Minda
Rina,3928,9992.0,Rina
Ema,3017,9973.0,Ema
Sharonda,5838,9967.0,Sharonda
Lella,847,9957.0,Lella
Stasia,2152,9947.0,Stasia
Salena,4864,9932.0,Salena
Cinthia,5790,9915.0,Cinthia
Catarina,2898,9914.0,Catarina
Cleopatra,2032,9887.0,Cleopatra
Nicola,4853,9880.0,Nicola
Tula,1382,9878.0,Tula
Lawana,3028,9878.0,Lawana
Lupita,4857,9868.0,Lupita
Shara,4851,9842.0,Shara
Fredia,2307,9829.0,Fredia
Annabella,7999,9826.0,Annabella
Gerda,1099,9793.0,Gerda
Melda,1487,9764.0,Melda
Marna,2679,9762.0,Marna
Davida,3908,9759.0,Davida
Alethia,2327,9755.0,Alethia
Felisha,5852,9742.0,Felisha
Virgia,1208,9739.0,Virgia
Karma,5037,9719.0,Karma
Dayana,8682,9717.0,Dayana
Myla,6410,9668.0,Myla
Theressa,2145,9638.0,Theressa
Rosaria,2256,9636.0,Rosaria
Georgeanna,1784,9610.0,Georgeanna
Latonia,5104,9607.0,Latonia
Evelena,1319,9597.0,Evelena
Lanita,3613,9596.0,Lanita
Tawnya,4943,9558.0,Tawnya
Valda,1866,9553.0,Valda
Shameka,6190,9545.0,Shameka
Ebba,748,9517.0,Ebba
Lavonda,3586,9483.0,Lavonda
Mima,714,9422.0,Mima
Leisa,4922,9400.0,Leisa
Adelaida,2459,9390.0,Adelaida
Omega,2059,9361.0,Omega
Anastacia,4202,9356.0,Anastacia
Dedra,4415,9353.0,Dedra
Montana,6856,9341.0,Montana
Augustina,2025,9339.0,Augustina
Noelia,5873,9325.0,Noelia
Clarinda,1325,9312.0,Clarinda
Amara,7907,9305.0,Amara
Zara,5693,9286.0,Zara
Asha,6730,9273.0,Asha
Skyla,8174,9264.0,Skyla
Netta,1024,9258.0,Netta
Lavona,1791,9257.0,Lavona
Katarina,7450,9249.0,Katarina
Concha,1691,9234.0,Concha
Zelpha,955,9192.0,Zelpha
Allegra,4007,9178.0,Allegra
Ninfa,2426,9174.0,Ninfa
Enedina,2708,9170.0,Enedina
Alverda,891,9150.0,Alverda
Celestia,1078,9149.0,Celestia
Leva,793,9147.0,Leva
Gusta,578,9137.0,Gusta
Illa,1634,9136.0,Illa
Krysta,6414,9133.0,Krysta
Alysa,6659,9094.0,Alysa
Dola,994,9087.0,Dola
China,4353,9084.0,China
Carletta,3055,9055.0,Carletta
Doshia,763,9050.0,Doshia
Ilona,2984,9045.0,Ilona
Renea,4219,9044.0,Renea
Yessenia,6878,9031.0,Yessenia
Antonetta,1429,9021.0,Antonetta
Alla,1096,9020.0,Alla
Verena,1614,8997.0,Verena
Nilda,3233,8967.0,Nilda
Edra,1431,8962.0,Edra
Enriqueta,1847,8958.0,Enriqueta
Luberta,1016,8953.0,Luberta
Aliza,6680,8951.0,Aliza
Eleonora,1035,8951.0,Eleonora
Refugia,1289,8945.0,Refugia
Arvella,1397,8945.0,Arvella
Lonna,3259,8940.0,Lonna
Luciana,5867,8938.0,Luciana
Gracia,1742,8937.0,Gracia
Clella,887,8928.0,Clella
Kesha,5176,8919.0,Kesha
Candelaria,2273,8915.0,Candelaria
Teresita,3218,8911.0,Teresita
Oneta,1465,8901.0,Oneta
Michelina,1997,8884.0,Michelina
Ottilia,504,8876.0,Ottilia
Regena,2730,8863.0,Regena
Vernia,1287,8854.0,Vernia
Charissa,4917,8850.0,Charissa
Letta,746,8847.0,Letta
Migdalia,4251,8835.0,Migdalia
Janiya,8644,8834.0,Janiya
Florinda,1847,8777.0,Florinda
Shanta,5106,8767.0,Shanta
Violetta,1672,8754.0,Violetta
Jetta,1991,8739.0,Jetta
Amina,6758,8737.0,Amina
Leoma,1196,8727.0,Leoma
Everlena,1140,8723.0,Everlena
Buna,767,8720.0,Buna
Dania,6089,8713.0,Dania
Jimena,8353,8670.0,Jimena
Yolonda,3872,8662.0,Yolonda
Keshia,5380,8633.0,Keshia
Maryanna,2302,8624.0,Maryanna
Floria,1578,8599.0,Floria
Delana,3826,8594.0,Delana
Shanika,5580,8585.0,Shanika
Kianna,7162,8582.0,Kianna
Xiomara,6416,8572.0,Xiomara
Regenia,2626,8540.0,Regenia
Oliva,1680,8459.0,Oliva
Anitra,4373,8459.0,Anitra
Serina,5261,8452.0,Serina
Leesa,4107,8450.0,Leesa
Shyla,6322,8449.0,Shyla
Assunta,1353,8439.0,Assunta
Clementina,1550,8426.0,Clementina
Lissa,3814,8412.0,Lissa
Risa,3929,8406.0,Risa
Fronia,543,8390.0,Fronia
Pamella,3156,8389.0,Pamella
Dreama,2995,8385.0,Dreama
Amada,2073,8383.0,Amada
Celena,4381,8377.0,Celena
Bina,1026,8365.0,Bina
Paloma,6854,8341.0,Paloma
Celestina,2239,8337.0,Celestina
Tanesha,5290,8318.0,Tanesha
Maira,5540,8315.0,Maira
Helma,595,8309.0,Helma
Mellisa,4552,8306.0,Mellisa
Lovella,1441,8295.0,Lovella
Vanesa,6038,8294.0,Vanesa
Anaya,7870,8286.0,Anaya
Felicita,1877,8286.0,Felicita
Lanora,2015,8269.0,Lanora
Ileana,4519,8266.0,Ileana
Bama,498,8247.0,Bama
Zandra,3466,8246.0,Zandra
Elyssa,6236,8244.0,Elyssa
Elodia,1778,8226.0,Elodia
Euphemia,629,8216.0,Euphemia
Laveta,1552,8204.0,Laveta
Debbra,3644,8202.0,Debbra
Hortensia,1793,8175.0,Hortensia
Randa,3580,8172.0,Randa
Isela,4785,8158.0,Isela
Toya,3964,8156.0,Toya
Angella,3437,8153.0,Angella
Cleola,1196,8141.0,Cleola
Sanjuanita,3467,8124.0,Sanjuanita
Isabela,7625,8122.0,Isabela
Reda,1843,8121.0,Reda
Aliya,6922,8089.0,Aliya
Glynda,2425,8063.0,Glynda
Lashanda,4674,8059.0,Lashanda
Julieta,4329,8043.0,Julieta
Zilpha,570,8030.0,Zilpha
Jessika,5769,8021.0,Jessika
Rivka,5432,7991.0,Rivka
Shamika,5038,7985.0,Shamika
Shalonda,4632,7960.0,Shalonda
Verta,1092,7942.0,Verta
Erminia,1493,7940.0,Erminia
Sylva,878,7920.0,Sylva
Allyssa,6310,7908.0,Allyssa
Tawanda,4058,7894.0,Tawanda
Jaida,7262,7889.0,Jaida
Caldonia,701,7866.0,Caldonia
Pauletta,2522,7861.0,Pauletta
Lota,586,7855.0,Lota
Modesta,1595,7846.0,Modesta
Belia,1981,7824.0,Belia
Tawanna,3874,7824.0,Tawanna
Rosana,2425,7820.0,Rosana
Leia,5684,7812.0,Leia
Kenia,6234,7810.0,Kenia
Jeannetta,1510,7805.0,Jeannetta
Crista,4184,7802.0,Crista
Roena,984,7800.0,Roena
Zulema,3320,7799.0,Zulema
Katerina,5672,7799.0,Katerina
Keila,5660,7797.0,Keila
Izola,1109,7793.0,Izola
Carra,1272,7785.0,Carra
Devona,2699,7781.0,Devona
Amya,7568,7774.0,Amya
Violeta,4721,7757.0,Violeta
Evia,857,7742.0,Evia
Olinda,1048,7739.0,Olinda
Lakeshia,4708,7728.0,Lakeshia
Shira,4807,7716.0,Shira
Lethia,980,7709.0,Lethia
Arminda,1289,7706.0,Arminda
Thyra,1243,7693.0,Thyra
Sherita,4016,7684.0,Sherita
Kaela,5987,7676.0,Kaela
Neola,1004,7669.0,Neola
Zelia,896,7643.0,Zelia
Camelia,2396,7642.0,Camelia
Annalisa,4782,7642.0,Annalisa
Capitola,579,7637.0,Capitola
Orelia,948,7632.0,Orelia
Mayola,1208,7604.0,Mayola
Kaya,6800,7598.0,Kaya
Aundrea,4448,7597.0,Aundrea
Otilia,1570,7585.0,Otilia
Nydia,3549,7578.0,Nydia
Villa,718,7576.0,Villa
Brisa,6732,7568.0,Brisa
Romana,1657,7566.0,Romana
Deandra,4763,7545.0,Deandra
Katharina,1861,7540.0,Katharina
Milda,878,7536.0,Milda
Joshua,4838,7502.0,Joshua
Manuelita,989,7495.0,Manuelita
Tanika,4509,7483.0,Tanika
Drema,2464,7479.0,Drema
Glinda,2547,7472.0,Glinda
Kaia,6570,7462.0,Kaia
Reita,1363,7455.0,Reita
Zaria,6892,7449.0,Zaria
Genevia,1382,7436.0,Genevia
Lawanna,2382,7432.0,Lawanna
Tangela,3782,7431.0,Tangela
Elmina,698,7426.0,Elmina
Louanna,1293,7425.0,Louanna
Faustina,1463,7424.0,Faustina
Johana,5560,7398.0,Johana
Angelena,3026,7395.0,Angelena
Elfreda,934,7362.0,Elfreda
Janina,2705,7351.0,Janina
Gwenda,2258,7342.0,Gwenda
Talitha,2850,7333.0,Talitha
Jacinta,3137,7319.0,Jacinta
Ivana,5366,7314.0,Ivana
Jemima,1186,7310.0,Jemima
Rolanda,3378,7302.0,Rolanda
Arnita,2047,7301.0,Arnita
Rana,3854,7299.0,Rana
Eola,740,7299.0,Eola
Arletha,1640,7298.0,Arletha
Berna,1465,7290.0,Berna
Ilana,4564,7287.0,Ilana
Rea,1622,7278.0,Rea
Reanna,5331,7275.0,Reanna
Herma,856,7262.0,Herma
Fredda,1476,7253.0,Fredda
Ilda,1472,7246.0,Ilda
Pamelia,2229,7246.0,Pamelia
Zana,2003,7244.0,Zana
Ayesha,4687,7234.0,Ayesha
Fleeta,728,7229.0,Fleeta
Marinda,1707,7227.0,Marinda
Shasta,4190,7225.0,Shasta
Naida,1645,7216.0,Naida
Vanda,1683,7214.0,Vanda
Loretha,1791,7211.0,Loretha
Effa,312,7208.0,Effa
Alvira,922,7175.0,Alvira
Jayna,4510,7165.0,Jayna
Lorita,1748,7157.0,Lorita
Vanita,2055,7150.0,Vanita
Leigha,5266,7146.0,Leigha
Leeanna,3474,7140.0,Leeanna
Melia,3988,7119.0,Melia
Cassondra,4305,7101.0,Cassondra
Yajaira,5232,7098.0,Yajaira
Jesica,4635,7097.0,Jesica
Giana,6220,7078.0,Giana
Nereida,3564,7077.0,Nereida
Lorina,1738,7070.0,Lorina
Clyda,758,7069.0,Clyda
Shaniqua,5117,7069.0,Shaniqua
Vlasta,873,7058.0,Vlasta
Kenyatta,4197,7053.0,Kenyatta
Rosalina,2809,7051.0,Rosalina
Sada,1181,7049.0,Sada
Jalisa,5686,7048.0,Jalisa
Shelba,2136,7041.0,Shelba
Pluma,506,7021.0,Pluma
Rheba,1207,7017.0,Rheba
Salma,6214,6996.0,Salma
Mirna,3795,6991.0,Mirna
Clorinda,1304,6990.0,Clorinda
Aiyana,6341,6979.0,Aiyana
Mahalia,1750,6938.0,Mahalia
Zeta,1157,6931.0,Zeta
Alverna,991,6913.0,Alverna
Corena,1495,6912.0,Corena
Magda,2706,6903.0,Magda
Rhianna,5440,6902.0,Rhianna
Bryana,5593,6895.0,Bryana
Samatha,4188,6885.0,Samatha
Monna,1385,6881.0,Monna
Zaida,2862,6864.0,Zaida
Kindra,3817,6862.0,Kindra
Noella,1857,6858.0,Noella
Vela,835,6806.0,Vela
Annamaria,3371,6794.0,Annamaria
Jessenia,4923,6782.0,Jessenia
Marguerita,1308,6781.0,Marguerita
Gisela,3741,6779.0,Gisela
Tyesha,4537,6772.0,Tyesha
Tabetha,3900,6769.0,Tabetha
Kelsea,5316,6765.0,Kelsea
Oletha,1210,6757.0,Oletha
Yaritza,5780,6726.0,Yaritza
Maryetta,1136,6724.0,Maryetta
Vienna,2685,6722.0,Vienna
Permelia,550,6712.0,Permelia
Elicia,3848,6710.0,Elicia
Sanjuana,2277,6705.0,Sanjuana
Aleda,1005,6693.0,Aleda
Mika,4569,6688.0,Mika
Azalea,2938,6685.0,Azalea
Delisa,3203,6671.0,Delisa
Emelda,1385,6647.0,Emelda
Krystina,4615,6643.0,Krystina
Luanna,1693,6640.0,Luanna
Jacinda,4019,6630.0,Jacinda
Aretta,1142,6626.0,Aretta
Lavonna,1924,6619.0,Lavonna
Virgina,1590,6603.0,Virgina
Dalila,4273,6602.0,Dalila
Alisia,3679,6585.0,Alisia
Mafalda,1279,6585.0,Mafalda
Lesia,3175,6584.0,Lesia
Nelma,1229,6582.0,Nelma
Petrina,2107,6572.0,Petrina
Estefania,5502,6569.0,Estefania
Katia,4925,6565.0,Katia
Ellena,1762,6563.0,Ellena
Samira,5109,6558.0,Samira
Loreta,1214,6541.0,Loreta
Neda,1968,6540.0,Neda
Jesusita,1466,6535.0,Jesusita
Tanna,3143,6516.0,Tanna
Denisha,4238,6510.0,Denisha
Keyla,5508,6498.0,Keyla
Lugenia,781,6473.0,Lugenia
Jesenia,4448,6462.0,Jesenia
Hermelinda,1981,6458.0,Hermelinda
Valera,1047,6456.0,Valera
Delena,2069,6451.0,Delena
Tomeka,3627,6441.0,Tomeka
Shoshana,4078,6438.0,Shoshana
Aleena,5767,6431.0,Aleena
Versa,688,6430.0,Versa
Milissa,3003,6427.0,Milissa
Aryanna,6061,6420.0,Aryanna
Donetta,1994,6407.0,Donetta
Shonna,3089,6402.0,Shonna
Velta,1113,6401.0,Velta
Ariella,5229,6374.0,Ariella
Frida,4769,6370.0,Frida
Donella,1812,6358.0,Donella
Orlena,647,6355.0,Orlena
Leanora,1265,6353.0,Leanora
Dominica,2171,6334.0,Dominica
Miya,5169,6331.0,Miya
Margaretha,476,6325.0,Margaretha
Priya,4701,6317.0,Priya
Kimora,6299,6312.0,Kimora
Lucila,2234,6292.0,Lucila
Oneita,868,6289.0,Oneita
Melita,1794,6286.0,Melita
Lesta,679,6278.0,Lesta
Allena,1740,6269.0,Allena
Bertina,1234,6268.0,Bertina
Brea,4615,6254.0,Brea
Zoa,438,6252.0,Zoa
Ura,508,6211.0,Ura
Pandora,2564,6206.0,Pandora
Tonda,2426,6206.0,Tonda
Media,473,6197.0,Media
Indiana,936,6171.0,Indiana
Cleona,809,6168.0,Cleona
Estefana,1006,6167.0,Estefana
Denita,2744,6158.0,Denita
Dorathea,641,6151.0,Dorathea
Santana,4424,6150.0,Santana
Dayanara,5765,6146.0,Dayanara
Malika,3972,6142.0,Malika
Kamila,5625,6131.0,Kamila
Tatianna,5080,6126.0,Tatianna
Tamala,2878,6119.0,Tamala
Denna,2270,6117.0,Denna
Quiana,3907,6111.0,Quiana
Giuliana,5609,6109.0,Giuliana
Catina,4177,6097.0,Catina
Nelva,1139,6096.0,Nelva
Myranda,4520,6074.0,Myranda
Lajuana,1873,6072.0,Lajuana
Columbia,630,6069.0,Columbia
Idalia,2598,6066.0,Idalia
Wonda,1776,6060.0,Wonda
Medora,729,6056.0,Medora
Coretta,2316,6046.0,Coretta
Shandra,3018,6021.0,Shandra
Taya,4714,6021.0,Taya
Georganna,1456,6017.0,Georganna
Nikia,3697,6011.0,Nikia
Shaniya,5658,6009.0,Shaniya
Britta,3217,6008.0,Britta
Elwanda,1272,6007.0,Elwanda
Laurena,996,6006.0,Laurena
Francina,1619,6004.0,Francina
Conchita,1470,6002.0,Conchita
Delinda,2210,5997.0,Delinda
Shanita,3447,5993.0,Shanita
Dosha,384,5983.0,Dosha
Anisa,4354,5977.0,Anisa
Lavena,1165,5972.0,Lavena
Kenisha,3871,5968.0,Kenisha
Jerrica,4307,5955.0,Jerrica
Doreatha,1238,5947.0,Doreatha
Anjelica,4138,5943.0,Anjelica
Vara,640,5917.0,Vara
Lahoma,1312,5916.0,Lahoma
Breonna,4852,5915.0,Breonna
Elliana,5774,5914.0,Elliana
Natalya,5033,5912.0,Natalya
Franchesca,3990,5903.0,Franchesca
Vola,676,5903.0,Vola
Exa,466,5900.0,Exa
Johna,2430,5892.0,Johna
Charlena,1791,5887.0,Charlena
Rheta,1199,5872.0,Rheta
Kecia,3145,5867.0,Kecia
Donia,1151,5866.0,Donia
Marilla,640,5864.0,Marilla
Carola,1105,5864.0,Carola
Onita,1162,5855.0,Onita
Theora,838,5855.0,Theora
Chyna,4869,5843.0,Chyna
Karena,3292,5842.0,Karena
Vannessa,3140,5833.0,Vannessa
Thressa,1004,5833.0,Thressa
Keara,4508,5821.0,Keara
Junita,1313,5818.0,Junita
Melynda,2688,5814.0,Melynda
Tenisha,3496,5811.0,Tenisha
Dema,763,5807.0,Dema
Rosaura,2434,5800.0,Rosaura
Fidelia,706,5795.0,Fidelia
Monta,907,5791.0,Monta
Leyla,4677,5777.0,Leyla
Porsha,3904,5746.0,Porsha
Rebbecca,2315,5745.0,Rebbecca
Dionna,3536,5736.0,Dionna
Malka,3782,5735.0,Malka
Yahaira,4500,5734.0,Yahaira
Vinita,1227,5733.0,Vinita
Rhona,1617,5715.0,Rhona
Consuela,1998,5695.0,Consuela
Savana,4769,5691.0,Savana
Alyssia,4379,5685.0,Alyssia
Brionna,4629,5683.0,Brionna
Soraya,3939,5680.0,Soraya
Brinda,2079,5677.0,Brinda
Camellia,2077,5677.0,Camellia
Oretha,1158,5675.0,Oretha
Deonna,3391,5673.0,Deonna
Nicolasa,1121,5667.0,Nicolasa
Tanja,2567,5662.0,Tanja
Odella,793,5660.0,Odella
Daisha,4336,5655.0,Daisha
Larisa,3228,5644.0,Larisa
Ignacia,1034,5642.0,Ignacia
Shaunna,2924,5640.0,Shaunna
Tiera,4012,5632.0,Tiera
Nicolina,1548,5612.0,Nicolina
Nolia,512,5609.0,Nolia
Ela,1342,5600.0,Ela
Vicenta,1113,5593.0,Vicenta
Genia,1661,5578.0,Genia
Wilhelmenia,1125,5574.0,Wilhelmenia
Jakayla,5183,5569.0,Jakayla
Margretta,837,5568.0,Margretta
Tasia,3954,5567.0,Tasia
Bena,583,5556.0,Bena
Siena,5159,5550.0,Siena
Rebecka,3192,5542.0,Rebecka
Nicoletta,1739,5536.0,Nicoletta
Stefania,2076,5533.0,Stefania
Erla,905,5527.0,Erla
Akira,4772,5507.0,Akira
Anisha,3855,5496.0,Anisha
Beda,328,5489.0,Beda
Nathalia,4076,5485.0,Nathalia
Pia,2528,5472.0,Pia
Zenaida,2346,5471.0,Zenaida
Deetta,1177,5466.0,Deetta
Marlana,2747,5461.0,Marlana
Dasia,4657,5458.0,Dasia
Glena,1075,5443.0,Glena
Burma,930,5431.0,Burma
Carisa,2971,5428.0,Carisa
Malisa,2312,5417.0,Malisa
Olla,552,5402.0,Olla
Tammara,2507,5401.0,Tammara
Guillermina,1878,5387.0,Guillermina
Audrina,5259,5385.0,Audrina
Apolonia,940,5382.0,Apolonia
Rosalba,2699,5375.0,Rosalba
Savilla,488,5373.0,Savilla
Latesha,3109,5369.0,Latesha
Shawnna,2849,5350.0,Shawnna
Julisa,3989,5339.0,Julisa
Kenda,2286,5339.0,Kenda
Synthia,2297,5338.0,Synthia
Fayetta,1061,5333.0,Fayetta
Twana,2223,5328.0,Twana
Opha,427,5319.0,Opha
Agustina,1452,5318.0,Agustina
Larhonda,2509,5317.0,Larhonda
Willena,1072,5309.0,Willena
Audrea,2055,5307.0,Audrea
Mada,547,5306.0,Mada
Larita,1643,5305.0,Larita
Shawanda,2853,5296.0,Shawanda
Natosha,3105,5295.0,Natosha
Thekla,290,5294.0,Thekla
Leonarda,1000,5291.0,Leonarda
Jerica,3769,5286.0,Jerica
Vona,852,5280.0,Vona
Almedia,530,5266.0,Almedia
Wanetta,1114,5260.0,Wanetta
Danya,3020,5258.0,Danya
Bonna,1080,5255.0,Bonna
Margherita,1114,5249.0,Margherita
Romelia,1463,5245.0,Romelia
Daina,2394,5242.0,Daina
Patrina,2064,5237.0,Patrina
Tayla,4393,5232.0,Tayla
Armella,746,5227.0,Armella
Kaiya,4834,5222.0,Kaiya
Remona,1393,5221.0,Remona
Arleta,1026,5219.0,Arleta
Yuliana,4588,5212.0,Yuliana
Orma,699,5210.0,Orma
Cleva,561,5209.0,Cleva
Saniya,5118,5200.0,Saniya
Lianna,3853,5199.0,Lianna
Aldona,925,5195.0,Aldona
Cuba,565,5193.0,Cuba
Renetta,1573,5193.0,Renetta
Verma,929,5181.0,Verma
Myesha,3338,5178.0,Myesha
Marvella,1330,5166.0,Marvella
Naomia,876,5164.0,Naomia
Sulema,1915,5162.0,Sulema
Mora,709,5162.0,Mora
Tomika,2781,5153.0,Tomika
Charlotta,966,5149.0,Charlotta
Armanda,1277,5145.0,Armanda
Viridiana,3941,5145.0,Viridiana
Caterina,2375,5138.0,Caterina
Tamatha,2811,5136.0,Tamatha
Jacquetta,1705,5125.0,Jacquetta
Hilaria,944,5125.0,Hilaria
Sedonia,571,5122.0,Sedonia
Leitha,731,5113.0,Leitha
Mariella,2710,5110.0,Mariella
Nyasia,4536,5105.0,Nyasia
Deedra,2165,5101.0,Deedra
Neomia,904,5097.0,Neomia
Grecia,4120,5095.0,Grecia
Senora,1010,5094.0,Senora
Chiara,3732,5093.0,Chiara
Aryana,4673,5087.0,Aryana
Katherina,1461,5079.0,Katherina
Mikala,3874,5074.0,Mikala
Neha,3876,5065.0,Neha
Aleshia,2802,5064.0,Aleshia
Charlesetta,1303,5059.0,Charlesetta
Alona,2438,5049.0,Alona
Marquetta,2119,5045.0,Marquetta
Alita,1676,5045.0,Alita
Shona,2383,5039.0,Shona
Shawnda,2539,5028.0,Shawnda
Rashida,2941,5025.0,Rashida
Misha,3137,5023.0,Misha
Teodora,1099,5021.0,Teodora
Keesha,2698,5005.0,Keesha
Amiya,4867,5004.0,Amiya
Leita,720,4990.0,Leita
Annita,1373,4988.0,Annita
Carmelina,1278,4988.0,Carmelina
Detra,2048,4985.0,Detra
Serafina,1732,4975.0,Serafina
Claretta,924,4973.0,Claretta
Clarisa,2897,4963.0,Clarisa
Felisa,1979,4959.0,Felisa
Laronda,2288,4956.0,Laronda
Londa,1669,4954.0,Londa
Belvia,649,4954.0,Belvia
Kenyetta,2735,4950.0,Kenyetta
Marya,1994,4945.0,Marya
Kera,3224,4937.0,Kera
